Date,Adj Close,Returns,Average Daily return,,Average Annual Return
25-07-2022,1396.599976,0.002944327,,,
26-07-2022,1393.75,-0.002040653,,,
27-07-2022,1404.400024,0.007641273,,,
28-07-2022,1416.849976,0.008864961,,,
29-07-2022,1434.199951,0.012245457,,,
01-08-2022,1446.150024,0.008332222,,,
02-08-2022,1430.25,-0.010994727,,,
03-08-2022,1433.599976,0.002342231,,,
04-08-2022,1431.900024,-0.001185792,,,
05-08-2022,1427.050049,-0.003387091,,,
08-08-2022,1462.050049,0.024526119,,,
10-08-2022,1466.300049,0.002906877,,,
11-08-2022,1485.699951,0.013230513,,,
12-08-2022,1485.150024,-0.000370147,,,
16-08-2022,1502.150024,0.011446655,,,
17-08-2022,1509.900024,0.005159272,,,
18-08-2022,1511.699951,0.001192084,,,
19-08-2022,1493.050049,-0.012337039,,,
22-08-2022,1470.349976,-0.015203826,,,
23-08-2022,1465.800049,-0.003094452,,,
24-08-2022,1472.849976,0.00480961,,,
25-08-2022,1464.849976,-0.005431646,,,
26-08-2022,1465.099976,0.000170666,,,
29-08-2022,1439.400024,-0.017541432,,,
30-08-2022,1486.099976,0.03244404,,,
01-09-2022,1472.150024,-0.009386954,,,
02-09-2022,1485.5,0.009068353,,,
05-09-2022,1495.050049,0.006428845,,,
06-09-2022,1489.349976,-0.00381263,,,
07-09-2022,1482.300049,-0.00473356,,,
08-09-2022,1497.599976,0.010321748,,,
09-09-2022,1498.599976,0.000667735,,,
12-09-2022,1493.550049,-0.003369763,,,
13-09-2022,1513.099976,0.013089569,,,
14-09-2022,1528.650024,0.010276947,,,
15-09-2022,1520.699951,-0.005200715,,,
16-09-2022,1492.75,-0.018379662,,,
19-09-2022,1502.599976,0.006598544,,,
20-09-2022,1520.699951,0.012045771,,,
21-09-2022,1518.349976,-0.001545325,,,
22-09-2022,1486,-0.021306008,,,
23-09-2022,1446.150024,-0.026816942,,,
26-09-2022,1426.650024,-0.013484078,,,
27-09-2022,1413.849976,-0.008972101,,,
28-09-2022,1389.550049,-0.017187062,,,
29-09-2022,1382.349976,-0.005181586,,,
30-09-2022,1421.349976,0.028212826,,,
03-10-2022,1413.199951,-0.005734003,,,
04-10-2022,1453,0.02816307,,,
06-10-2022,1437,-0.0110117,,,
07-10-2022,1430.800049,-0.00431451,,,
10-10-2022,1415,-0.011042807,,,
11-10-2022,1400.650024,-0.010141326,,,
12-10-2022,1409.800049,0.006532699,,,
13-10-2022,1393.599976,-0.011491043,,,
14-10-2022,1439,0.032577515,,,
17-10-2022,1446.550049,0.005246733,,,
18-10-2022,1443.849976,-0.00186656,,,
19-10-2022,1458.650024,0.010250406,,,
20-10-2022,1448.800049,-0.006752802,,,
21-10-2022,1438.599976,-0.007040359,,,
24-10-2022,1461.050049,0.015605501,,,
25-10-2022,1450.900024,-0.006947076,,,
27-10-2022,1454.400024,0.002412296,,,
28-10-2022,1458.699951,0.002956495,,,
31-10-2022,1496.699951,0.026050594,,,
01-11-2022,1513.25,0.011057693,,,
02-11-2022,1514.199951,0.000627755,,,
03-11-2022,1507.550049,-0.004391693,,,
04-11-2022,1497.150024,-0.006898627,,,
07-11-2022,1508.800049,0.007781468,,,
09-11-2022,1508.349976,-0.000298299,,,
10-11-2022,1524.75,0.010872824,,,
11-11-2022,1611.150024,0.056665043,,,
14-11-2022,1615.050049,0.002420647,,,
15-11-2022,1619,0.002445714,,,
16-11-2022,1632.900024,0.008585561,,,
17-11-2022,1618.150024,-0.009033009,,,
18-11-2022,1613.900024,-0.002626456,,,
21-11-2022,1597.349976,-0.010254692,,,
22-11-2022,1595,-0.001471172,,,
23-11-2022,1599.150024,0.002601896,,,
24-11-2022,1625.150024,0.016258637,,,
25-11-2022,1617.650024,-0.004614959,,,
28-11-2022,1600.25,-0.010756359,,,
29-11-2022,1597.849976,-0.001499781,,,
30-11-2022,1608.449951,0.006633899,,,
01-12-2022,1619.5,0.006869999,,,
02-12-2022,1607.099976,-0.007656699,,,
05-12-2022,1612.949951,0.003640082,,,
06-12-2022,1611.150024,-0.001115922,,,
07-12-2022,1610.449951,-0.000434518,,,
08-12-2022,1619.5,0.005619578,,,
09-12-2022,1631.050049,0.007131861,,,
12-12-2022,1643.75,0.007786365,,,
13-12-2022,1648.300049,0.002768091,,,
14-12-2022,1662.25,0.008463235,,,
15-12-2022,1631.800049,-0.018318515,,,
16-12-2022,1639.650024,0.004810623,,,
19-12-2022,1644.75,0.003110405,,,
20-12-2022,1633.400024,-0.00690073,,,
21-12-2022,1617.599976,-0.009673104,,,
22-12-2022,1612.050049,-0.003430964,,,
23-12-2022,1597.650024,-0.008932741,,,
26-12-2022,1629.449951,0.019904188,,,
27-12-2022,1631.099976,0.001012627,,,
28-12-2022,1629.800049,-0.000796963,,,
29-12-2022,1641.300049,0.00705608,,,
30-12-2022,1628.150024,-0.008011957,,,
02-01-2023,1628.699951,0.000337762,,,
03-01-2023,1639.349976,0.006538973,,,
04-01-2023,1610.050049,-0.017872893,,,
05-01-2023,1599.699951,-0.006428432,,,
06-01-2023,1594.400024,-0.003313076,,,
09-01-2023,1597.5,0.00194429,,,
10-01-2023,1568.300049,-0.01827853,,,
11-01-2023,1590.900024,0.014410492,,,
12-01-2023,1599.400024,0.005342888,,,
13-01-2023,1600.650024,0.000781543,,,
16-01-2023,1585.300049,-0.009589838,,,
17-01-2023,1608.900024,0.014886756,,,
18-01-2023,1637.300049,0.017651827,,,
19-01-2023,1644.099976,0.004153134,,,
20-01-2023,1660.949951,0.010248753,,,
23-01-2023,1673.099976,0.007315106,,,
24-01-2023,1695.5,0.013388336,,,
25-01-2023,1648.650024,-0.027631953,,,
27-01-2023,1615.800049,-0.019925378,,,
30-01-2023,1614.150024,-0.001021181,,,
31-01-2023,1603.5,-0.006597915,,,
01-02-2023,1627.550049,0.014998471,,,
02-02-2023,1603.349976,-0.014869019,,,
03-02-2023,1658.800049,0.034583886,,,
06-02-2023,1651.75,-0.00425009,,,
07-02-2023,1654.199951,0.001483246,,,
08-02-2023,1654,-0.000120875,,,
09-02-2023,1650.550049,-0.002085823,,,
10-02-2023,1657.099976,0.00396833,,,
13-02-2023,1658.349976,0.00075433,,,
14-02-2023,1673.699951,0.009256173,,,
15-02-2023,1670.300049,-0.002031369,,,
16-02-2023,1664.25,-0.003622133,,,
17-02-2023,1655.900024,-0.005017261,,,
20-02-2023,1640.349976,-0.009390693,,,
21-02-2023,1646.5,0.003749215,,,
22-02-2023,1614.199951,-0.0196174,,,
23-02-2023,1603.25,-0.006783516,,,
24-02-2023,1588.949951,-0.008919413,,,
27-02-2023,1592.900024,0.002485964,,,
28-02-2023,1599.599976,0.004206135,,,
01-03-2023,1598.050049,-0.000968947,,,
02-03-2023,1584.449951,-0.008510433,,,
03-03-2023,1615.900024,0.019849206,,,
06-03-2023,1627.300049,0.007054907,,,
08-03-2023,1630.550049,0.001997173,,,
09-03-2023,1630.699951,9.19334E-05,,,
10-03-2023,1588.650024,-0.025786428,,,
13-03-2023,1568.550049,-0.012652236,,,
14-03-2023,1564.349976,-0.002677679,,,
15-03-2023,1541.900024,-0.014350978,,,
16-03-2023,1551.900024,0.006485505,,,
17-03-2023,1572.650024,0.013370707,,,
20-03-2023,1561.75,-0.006930992,,,
21-03-2023,1579.449951,0.011333409,,,
22-03-2023,1575.800049,-0.002310869,,,
23-03-2023,1563.150024,-0.008027684,,,
